AllGroups	DefaultGroups	EvenOdd	G1	G2	G3	G4	G5	G6	LibraryID	MQScore	MZErrorPPM	MassDiff	ProteoSAFeClusterLink	RTMean	RTStdErr	Smiles	SpectrumID	UniqueFileSources	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=83	0.0	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	83	-1	1	99.5122	1	99.5122	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=84	582.83	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	84	50	1	698.988	1	698.988	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=85	551.88	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	85	50	1	640.946	1	640.946	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=86	338.97	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	86	-1	1	258.279	1	258.279	0
 	G1	0	1	0	0	0	0	0	[1,1'-Biphenyl]-4-methanol, 2-fluoro-4'-[[4-(4-pyridinylmethyl)-1-piperazinyl]methyl]-.alpha., .alpha.-bis(trifluoromethyl)-	0.810582	50599	26.7258	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=87	383.09	0.0	C1CN(CCN1CC2=CC=C(C=C2)C3=C(C=C(C=C3)C(C(F)(F)F)(C(F)(F)F)O)F)CC4=CC=NC=C4	CCMSLIB00003528930	1807_Psoriasis_GNPS_v2.mgf	1	87	22	1	501.462	1	501.462	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=88	240.65	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	88	66	1	442.3	1	442.3	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=89	574.1	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	89	-1	1	696.511	1	696.511	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=90	188.68	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	90	7	1	267.157	1	267.157	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=91	332.21	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	91	-1	1	206.557	1	206.557	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=92	463.64	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	92	-1	1	427.34	1	427.34	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=93	201.26	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	93	-1	1	183.15	1	183.15	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=94	164.64	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	94	7	1	234.134	1	234.134	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=95	242.98	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	95	358	1	486.326	1	486.326	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=96	70.44	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	96	-1	1	114.091	1	114.091	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=97	576.41	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	97	-1	1	469.379	1	469.379	0
 	G1	0	1	0	0	0	0	0	Spectral Match to Enterodiol from NIST14	0.82354	60012.7	16.0316	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=98	223.03	0.0	N/A	CCMSLIB00003136236	1807_Psoriasis_GNPS_v2.mgf	1	98	508	1	283.169	1	283.169	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=99	332.68	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	99	-1	1	491.154	1	491.154	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=100	403.73	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	100	-1	1	341.266	1	341.266	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=101	531.7	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	101	-1	1	611.424	1	611.424	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=102	234.97	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	102	66	1	398.275	1	398.275	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=103	421.19	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	103	-1	1	399.308	1	399.308	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=104	333.59	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	104	-1	1	353.078	1	353.078	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=105	554.74	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	105	50	1	669.466	1	669.466	0
 	G1	1	1	0	0	0	0	0	ReSpect:PT101903 Cytidine-5'-diphosphate sodium salt hydrate,from yeast|CDP Sodium Salt|Cytidine 5'-Diphosphoric Acid|[(2R,3S,4R,5R)-5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen p	0.779111	41695.4	16.846	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=106	289.14	0.0	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O	CCMSLIB00000220936	1807_Psoriasis_GNPS_v2.mgf	1	106	402	1	387.18	1	387.18	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=107	418.37	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	107	-1	1	443.335	1	443.335	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=108	511.34	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	108	15	1	640.536	1	640.536	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=109	294.43	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	109	-1	1	337.105	1	337.105	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=110	101.93	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	110	-1	1	205.097	1	205.097	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=111	152.37	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	111	-1	1	337.105	1	337.105	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=112	486.47	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	112	265	1	354.318	1	354.318	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=113	401.25	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	113	-1	1	512.415	1	512.415	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=114	0.0	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	114	-1	1	111.02	1	111.02	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=115	376.82	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	115	-1	1	284.331	1	284.331	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=116	461.82	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	116	-1	1	471.365	1	471.365	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=117	596.7	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	117	-1	1	107.517	1	107.517	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=118	440.69	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	118	-1	1	501.376	1	501.376	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=119	334.54	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	119	-1	1	381.131	1	381.131	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=120	223.21	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	120	-1	1	337.105	1	337.105	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=121	464.55	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	121	-1	1	383.313	1	383.313	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=122	510.28	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	122	15	1	684.561	1	684.561	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=123	400.78	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	123	-1	1	601.204	1	601.204	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=124	524.79	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	124	50	1	579.925	1	579.925	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=125	512.63	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	125	15	1	596.509	1	596.509	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=126	115.72	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	126	90	1	217.099	1	217.099	0
 	G1	1	1	0	0	0	0	0	Benzalkonium chloride (C12)	0.976681	32.1934	0.00979614	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=127	344.92	0.0	C[N+](CCCCCCCCCCCC)(Cc1ccccc1)C	CCMSLIB00000531495	1807_Psoriasis_GNPS_v2.mgf	1	127	297	1	304.3	1	304.3	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=128	449.44	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	128	-1	1	228.232	1	228.232	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=129	172.65	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	129	127	1	455.19	1	455.19	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=130	192.89	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	130	-1	1	377.217	1	377.217	0
 	G1	1	1	0	0	0	0	0	4.alpha.-Hydroxystanozolol	0.701222	2716.81	0.937988	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=131	329.65	0.0	CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=C(C4O)NN=C5)C	CCMSLIB00003496838	1807_Psoriasis_GNPS_v2.mgf	1	131	275	1	344.316	1	344.316	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=132	528.71	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	132	-1	1	469.387	1	469.387	0
 	G1	1	1	0	0	0	0	0	Tafluprost (free acid)	0.71577	102342	40.0335	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=133	304.98	0.0	C1C(C(C(C1O)C=CC(COC2=CC=CC=C2)(F)F)CC=CCCCC(=O)O)O	CCMSLIB00003321465	1807_Psoriasis_GNPS_v2.mgf	1	133	-1	1	431.206	1	431.206	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=134	0.0	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	134	-1	1	409.162	1	409.162	0
 	G1	0	1	0	0	0	0	0	CocamidopropylBetaine	0.946795	163305	56.0621	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=135	354.99	0.0	CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]	CCMSLIB00000077206	1807_Psoriasis_GNPS_v2.mgf	1	135	22	1	399.358	1	399.358	0
 	G1	1	1	0	0	0	0	0	Benzalkonium chloride (C12)	0.913442	92151.2	28.0407	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=136	376.9	0.0	C[N+](CCCCCCCCCCCC)(Cc1ccccc1)C	CCMSLIB00000531495	1807_Psoriasis_GNPS_v2.mgf	1	136	-1	1	332.331	1	332.331	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=137	421.02	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	137	-1	1	355.282	1	355.282	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=138	460.63	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	138	-1	1	601.311	1	601.311	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=139	373.68	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	139	-1	1	105.033	1	105.033	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=140	193.53	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	140	-1	1	337.105	1	337.105	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=141	417.15	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	141	-1	1	487.36	1	487.36	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=142	582.21	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	142	-1	1	337.105	1	337.105	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=143	440.0	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	143	-1	1	545.402	1	545.402	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=144	54.07	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	144	-1	1	122.081	1	122.081	0
 	G1	0	1	0	0	0	0	0	trans-13-Octadecenoic acid	0.777824	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=145	465.79	0.0	CCCCC=CCCCCCCCCCCCC(=O)O	CCMSLIB00003722195	1807_Psoriasis_GNPS_v2.mgf	1	145	75	1	283.263	1	283.263	0
 	G1	0	1	0	0	0	0	0	1-Palmitoyl-2-linoleoyl-rac-glycerol	0.786546	155239	92.1367	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=146	469.44	0.0	CCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCC=CCCCCC	CCMSLIB00003373689	1807_Psoriasis_GNPS_v2.mgf	1	146	27	1	501.377	1	501.377	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=147	194.63	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	147	250	1	382.021	1	382.021	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=148	191.3	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	148	334	1	502.535	1	502.535	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=149	601.94	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	149	-1	1	98.0133	1	98.0133	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=150	469.38	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	150	-1	1	523.361	1	523.361	0
 	G1	0	1	0	0	0	0	0	Spectral Match to Hexapropylene glycol from NIST14	0.786758	157932	58.0035	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=151	229.01	0.0	N/A	CCMSLIB00003134937	1807_Psoriasis_GNPS_v2.mgf	1	151	-1	1	425.273	1	425.273	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=152	194.23	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	152	334	1	480.533	1	480.533	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=153	500.51	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	153	51	1	529.88	1	529.88	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=154	559.74	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	154	50	1	664.51	1	664.51	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=155	515.26	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	155	15	1	552.486	1	552.486	0
 	G1	1	1	0	0	0	0	0	Triethyl citrate	0.849227	101145	28.0302	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=156	183.62	0.0	CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O	CCMSLIB00003303348	1807_Psoriasis_GNPS_v2.mgf	1	156	209	1	249.098	1	249.098	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=157	200.79	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	157	-1	1	205.131	1	205.131	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=158	382.26	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	158	-1	1	301.141	1	301.141	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=159	461.38	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	159	15	1	510.436	1	510.436	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=160	400.46	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	160	15	1	556.442	1	556.442	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=161	527.82	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	161	-1	1	527.428	1	527.428	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=162	402.96	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	162	15	1	424.363	1	424.363	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=163	439.84	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	163	15	1	540.447	1	540.447	0
