source	experimentName	confidence	inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
1807_Psoriasis_SIRIUS_v2	1099	0.0	CLEHCWXBCFOTDU	InChI=1S/C20H43N/c1-3-5-7-9-11-13-15-17-20(18-19-21)16-14-12-10-8-6-4-2/h20H,3-19,21H2,1-2H3	C20H43N	1	-96.58470099899029	""	CCCCCCCCCC(CCCCCCCC)CCN		88525445	""
1807_Psoriasis_SIRIUS_v2	1101	0.0	KYFMUIHQRSLYGG	InChI=1S/C29H47N13O5/c1-3-14-44-18-20-47-21-19-45-15-7-33-27-34-28(36-29(35-27)41-12-16-46-17-13-41)40-10-8-39(9-11-40)25(43)23(2)42-22-24(37-38-42)5-4-6-32-26(30)31/h1,22-23H,4-21H2,2H3,(H4,30,31,32)(H,33,34,35,36)	C29H47N13O5	1	-377.2593347254281	""	C#CCOCCOCCOCCN=C1N=C(NC(=N1)N2CCOCC2)N3CCN(CC3)C(=O)C(C)N4C=C(CCCNC(=N)N)N=N4		9549867;73756625	""
1807_Psoriasis_SIRIUS_v2	1111	0.0	
1807_Psoriasis_SIRIUS_v2	1109	0.0	ALTIDZVIKTUDIA	InChI=1S/C17H26O5/c1-3-13(18)5-7-15(20)9-11-17(22)12-10-16(21)8-6-14(19)4-2/h3-12H2,1-2H3	C17H26O5	1	-190.860614548832	""	CCC(=O)CCC(=O)CCC(=O)CCC(=O)CCC(=O)CC		89076201	""
1807_Psoriasis_SIRIUS_v2	1106	0.0	PQTPQJXNDAEJRG	InChI=1S/C24H49NO2/c1-3-5-7-8-9-10-11-12-13-14-15-16-17-18-19-21-24(27)25-23(22-26)20-6-4-2/h23,26H,3-22H2,1-2H3,(H,25,27)	C24H49NO2	1	-94.21925640762731	""	CCCCCCCCCCCCCCCCCC(=NC(CCCC)CO)O		18431772	""
1807_Psoriasis_SIRIUS_v2	1118	0.0	RXAZVEZCVBLWKV	InChI=1S/C28H53NO9/c1-5-6-12-19(3)27(35)24(38-26(34)16-21(28(36)37)15-25(32)33)14-18(2)11-9-7-8-10-13-22(30)17-23(31)20(4)29/h18-24,27,30-31,35H,5-17,29H2,1-4H3,(H,32,33)(H,36,37)	C28H53NO9	1	-209.37953459042586	""	CCCCC(C)C(C(CC(C)CCCCCCC(CC(C(C)N)O)O)OC(=O)CC(CC(=O)O)C(=O)O)O			""
1807_Psoriasis_SIRIUS_v2	1114	0.0	RCKNZJXQBTVMJV	InChI=1S/C26H34O13/c1-25(32)11-17(27)26(33)8-9-36-24(22(25)26)39-23-21(31)20(30)19(29)16(38-23)12-37-18(28)7-5-13-4-6-14(34-2)15(10-13)35-3/h4-10,16-17,19-24,27,29-33H,11-12H2,1-3H3	C26H34O13	1	-168.90215872753538	6''(3,4-Dimethoxycinnamoyl)harpagide	CC1(CC(C2(C=COC(C12)OC3C(C(C(C(COC(=O)C=CC4=CC=C(C(=C4)OC)OC)O3)O)O)O)O)O)O		45101503	Natural Products:(UNPD34264 UNPD214123)
1807_Psoriasis_SIRIUS_v2	1112	0.0	ZUHROKBWHORMIO	InChI=1S/C20H26N6O4/c1-11-23-14-16(22-9-8-12-6-4-3-5-7-12)24-19(21)25-17(14)26(11)18-20(2,29)15(28)13(10-27)30-18/h3-7,13,15,18,27-29H,8-10H2,1-2H3,(H3,21,22,24,25)	C20H26N6O4	1	-255.95848706063998	""	CC1=NC2=C(NCCC3=CC=CC=C3)NC(=N)N=C2N1C4C(C)(C(C(CO)O4)O)O		123998941	""
1807_Psoriasis_SIRIUS_v2	111	0.0	ZWRYFOGXQYPGGX	InChI=1S/C14H17N4O4P/c19-14(7-6-12-4-2-1-3-5-12)17-13(9-23(20,21)22)8-18-11-15-10-16-18/h1-7,10-11,13H,8-9H2,(H,17,19)(H2,20,21,22)	C14H17N4O4P	1	-244.96118075998058	""	C1=CC=C(C=C1)C=CC(=NC(CN2C=NC=N2)CP(=O)(O)O)O		44305068	""
1807_Psoriasis_SIRIUS_v2	1108	0.0	XHIZHIWVCPVAHV	InChI=1S/C25H46N6O3/c1-6-30(7-2)18-14-17-26-21(16-13-11-9-8-10-12-15-20(3)32)31-24(33)22-23(27-19-28(22)4)29(5)25(31)34/h19-21,26,32H,6-18H2,1-5H3	C25H46N6O3	1	-273.57052374529286	""	CCN(CC)CCCNC(CCCCCCCCC(C)O)N1C(=O)C2=C(N=CN2C)N(C)C1=O		67816297	""
1807_Psoriasis_SIRIUS_v2	1110	0.0	VQFYEECXAQSTCJ	InChI=1S/C40H74O8/c1-5-9-13-17-21-25-29-37(41)45-33-35(47-39(43)31-27-23-19-15-11-7-3)36(48-40(44)32-28-24-20-16-12-8-4)34-46-38(42)30-26-22-18-14-10-6-2/h35-36H,5-34H2,1-4H3	C40H74O8	1	-113.66070457388143	""	CCCCCCCCC(=O)OCC(C(COC(=O)CCCCCCCC)OC(=O)CCCCCCCC)OC(=O)CCCCCCCC		123605850	""
1807_Psoriasis_SIRIUS_v2	1113	0.0	HTPPATYWLRBHDR	InChI=1S/C18H28O3/c1-12-6-5-7-15-17(12,3)11-9-14(16(20)21)18(15,4)10-8-13(2)19/h6,14-15H,5,7-11H2,1-4H3,(H,20,21)	C18H28O3	1	-118.26988123702829	""	CC1=CCCC2C1(C)CCC(C(=O)O)C2(C)CCC(=O)C		15378120	Natural Products:(UNPD56858)
1807_Psoriasis_SIRIUS_v2	1124	0.0	SIDRLXKWKCSZGA	InChI=1S/C18H35NO6/c1-2-3-4-5-6-7-8-9-10-11-13(21)16(23)15(19)18(25)17(24)14(22)12-20/h13-16,20-23H,2-12,19H2,1H3	C18H35NO6	1	-177.18850066926365	""	CCCCCCCCCCCC(C(C(C(=O)C(=O)C(CO)O)N)O)O		90728942	""
1807_Psoriasis_SIRIUS_v2	1104	0.0	
1807_Psoriasis_SIRIUS_v2	1125	0.0	DQBSVBKFVSERJJ	InChI=1S/C28H50N6O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-26(36)31-21-27(37)34-24(18-23-19-30-22-33-23)28(38)32-20-25(29)35/h19,22,24H,2-18,20-21H2,1H3,(H2,29,35)(H,30,33)(H,31,36)(H,32,38)(H,34,37)	C28H50N6O4	1	-267.5142157742614	""	CCCCCCCCCCCCCCCCCC(=NCC(=NC(CC1=CN=CN1)C(=NCC(=N)O)O)O)O		85782995;101104779	""
1807_Psoriasis_SIRIUS_v2	1121	0.0	NAABUVBQPIPNFQ	InChI=1S/C13H20O3/c1-2-3-4-5-6-7-8-9-12(14)10-11-13(15)16/h2-9H2,1H3,(H,15,16)	C13H20O3	1	-130.14242504496985	2-Tridecynoic acid, 4-oxo-	CCCCCCCCCC(=O)C#CC(=O)O		19433167	""
1807_Psoriasis_SIRIUS_v2	1131	0.0	STCOOQWBFONSKY	InChI=1S/C12H27O4P/c1-4-7-10-14-17(13,15-11-8-5-2)16-12-9-6-3/h4-12H2,1-3H3	C12H27O4P	1	-42.802418239421556	bmse000777	CCCCOP(=O)(OCCCC)OCCCC		31357;90474085;124202817	CHEBI:(35019);Maconda:(CON00113);HSDB:(126-73-8);KEGG:(C14439)
1807_Psoriasis_SIRIUS_v2	110	0.0	QIVBCDIJIAJPQS	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)	C11H12N2O2	1	-60.440591728825694	Pacitron	C1=CC2=C(C=C1)NC=C2CC(C(=O)O)N		1148;6305;9060;148495;165635;444881;450586;3090777;4099458;5460842;5460846;5460847;5460853;6923516;6923517;9990558;10130455;10375724;10608299;10998177;11063573;12209732;12209735;12209740;12209744;12209745;12209747;12209751;12209752;12209758;12968609;16055314;16055538;16217284;16217285;18728411;22525023;22525024;22525025;25240582;25241001;46783211;51037434;51037435;51037436;53462825;54230365;54230366;54230367;58478484;58478529;58478567;58478568;58478578;58478580;58478591;58478601;58478603;59340907;59373185;71309138;71309644;71752878;87528068;88162003;89059443;90793774;101365132;101738964;101759576;102176481;102243993;118264382;119077376;122412257;122412258;123282542;123759225;124202799	HMDB:(30396);KNApSAcK:(1396);Natural Products:(UNPD173611 UNPD149555);CHEBI:(16296 16828 64554 32728 32717 57719 32704 27897 32716 32727 57912 32702);HSDB:(73-22-3);KEGG:(C00806 C00078 C00525);Plantcyc:(D-TRYPTOPHAN TRP);YMDB:(998);Biocyc:(D-TRYPTOPHAN)
1807_Psoriasis_SIRIUS_v2	1129	0.0	RWRZWXXOIGHLQX	InChI=1S/C18H30O6/c1-2-14(19)10-12-16(21)17(22)13-11-15(20)8-6-4-3-5-7-9-18(23)24/h10-13,15-17,20-22H,2-9H2,1H3,(H,23,24)	C18H30O6	1	-131.72809134152612	""	CCC(=O)C=CC(C(C=CC(CCCCCCCC(=O)O)O)O)O		102339346	""
1807_Psoriasis_SIRIUS_v2	1117	0.0	
1807_Psoriasis_SIRIUS_v2	1126	0.0	JSJNMHFVJXNYLW	InChI=1S/C29H48O11/c1-26(2,21-13-28(36,15-23(32)33)16-24(34)39-21)11-7-5-9-20(31)10-6-8-12-27(3,4)22-14-29(37,18-38-19-30)17-25(35)40-22/h19-22,31,36-37H,5-18H2,1-4H3,(H,32,33)	C29H48O11	1	-189.4892150625921	""	CC(C)(CCCCC(CCCCC(C)(C)C1CC(CC(=O)O1)(COC=O)O)O)C2CC(CC(=O)O)(CC(=O)O2)O		58097553	""
1807_Psoriasis_SIRIUS_v2	1138	0.0	FEUWJWNFEURUQC	InChI=1S/C20H32O9/c21-11-18(12-22,19(23,1-13-5-24-13)2-14-6-25-14)20(3-15-7-26-15,4-16-8-27-16)29-10-17-9-28-17/h13-17,21-23H,1-12H2	C20H32O9	1	-157.58489772694213	2-[1,3-bis(oxiran-2-yl)-2-(oxiran-2-ylmethoxy)propan-2-yl]-2-(hydroxymethyl)-4-(oxiran-2-yl)-3-(oxiran-2-ylmethyl)butane-1,3-diol	C(C1CO1)C(CC2CO2)(C(CO)(CO)C(CC3CO3)(CC4CO4)OCC5CO5)O		20507047	""
1807_Psoriasis_SIRIUS_v2	1119	0.0	
1807_Psoriasis_SIRIUS_v2	1120	0.0	
1807_Psoriasis_SIRIUS_v2	1137	0.0	
1807_Psoriasis_SIRIUS_v2	1135	0.0	QTEHGUUSIIWOOW	InChI=1S/C21H42O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-24-19-21(18-22)25-20(2)23/h21-22H,3-19H2,1-2H3	C21H42O4	1	-93.94068742588583	1-Palmityl-2-acetylglycerol	CCCCCCCCCCCCCCCCOCC(CO)OC(=O)C		1379;11024766;87187063	CHEBI:(75936)
1807_Psoriasis_SIRIUS_v2	1136	0.0	CKHWBCXKUMGQMD	InChI=1S/C27H39NO12/c1-16(30)38-19-12-11-18(14-20(19)39-17(2)31)26(35)28-23-25(34)24(33)21(15-29)40-27(23)37-13-9-7-5-4-6-8-10-22(32)36-3/h11-12,14,21,23-25,27,29,33-34H,4-10,13,15H2,1-3H3,(H,28,35)	C27H39NO12	1	-266.96418919923235	methyl 9-[(2R,5R)-3-[(3,4-diacetyloxybenzoyl)amino]-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxynonanoate	CC(=O)OC1=CC=C(C=C1OC(=O)C)C(=NC2C(C(C(CO)OC2OCCCCCCCCC(=O)OC)O)O)O		59939234;90918150	""
1807_Psoriasis_SIRIUS_v2	1142	0.0	KDKUUJVLVPMMSI	InChI=1S/C30H57NO5/c1-4-6-8-10-11-12-13-14-15-19-24(36-28-22-18-17-21-26(28)29(31)33)23-27(32)25(30(34)35-3)20-16-9-7-5-2/h24-28,32H,4-23H2,1-3H3,(H2,31,33)	C30H57NO5	1	-209.42384616948095	""	CCCCCCCCCCCC(CC(C(CCCCCC)C(=O)OC)O)OC1CCCCC1C(=N)O		57291281	""
1807_Psoriasis_SIRIUS_v2	1140	0.0	GYDUYIWZDLJVBM	InChI=1S/C22H48O6P2/c1-5-9-13-17-23-29(24-18-14-10-6-2)27-21-22-28-30(25-19-15-11-7-3)26-20-16-12-8-4/h5-22H2,1-4H3	C22H48O6P2	1	-143.14907808454	""	CCCCCOP(OCCCCC)OCCOP(OCCCCC)OCCCCC		88518826	""
1807_Psoriasis_SIRIUS_v2	1139	0.0	JVIGHLPCBUJSIG	InChI=1S/C18H34N6O2/c1-6-20-18(26)16(12(3)4)23-17(25)13(5)21-10-15(19)8-14-9-22-24(7-2)11-14/h9,11-13,15-16,21H,6-8,10,19H2,1-5H3,(H,20,26)(H,23,25)	C18H34N6O2	1	-253.32400229967564	""	CCN=C(C(C(C)C)N=C(C(C)NCC(CC1=CN(CC)N=C1)N)O)O		58024183	""
1807_Psoriasis_SIRIUS_v2	112	0.0	LGAJFVQKXBNHSA	InChI=1S/C19H39N5O/c1-4-17(3)23-18(25)11-13-22-19(20-5-2)21-12-10-16-24-14-8-6-7-9-15-24/h17H,4-16H2,1-3H3,(H,23,25)(H2,20,21,22)	C19H39N5O	1	-197.88499968266945	""	CCC(C)N=C(CCNC(=NCC)NCCCN1CCCCCC1)O		111324712	""
1807_Psoriasis_SIRIUS_v2	1133	0.0	RHGKLRLOHDJJDR	InChI=1S/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12/h4H,1-3,7H2,(H,10,11)(H3,8,9,12)	C6H13N3O3	1	-23.700545168041007	citrulina	C(CC(C(=O)O)N)CNC(=N)O		833;9750;637599;6992098;7004911;20849075;20849076;23246389;25244873;46781035;46932128;51037232;51037233;51037432;51037433;66575410;71308811;71309881;71309912;76973415;88198246;90307909;90475362;117064641;117064645;121225332;122363708;123785846	HMDB:(904);KNApSAcK:(1348);Natural Products:(UNPD1128);CHEBI:(16349 57743 66922 49007 18211);KEGG:(C00327);Plantcyc:(L-CITRULLINE);YMDB:(60)
1807_Psoriasis_SIRIUS_v2	1130	0.0	RONNMMMMPFHUQI	InChI=1S/C8H12O4/c9-5-1-3-7(11)8(12)4-2-6-10/h1,3,7-12H,5-6H2	C8H12O4	1	-136.11407967828694	""	C(=CC(C(C#CCO)O)O)CO		57022900;88632524	""
1807_Psoriasis_SIRIUS_v2	1134	0.0	GRYMMVOHUKXQFH	InChI=1S/C14H22O4/c1-3-4-5-6-7-8-11(15)13-12(16)9-10(2)18-14(13)17/h10,13H,3-9H2,1-2H3	C14H22O4	1	-118.47859231009188	Ambcb5270256	CCCCCCCC(=O)C1C(=O)CC(C)OC1=O		2838679;98100766;98100768;98100772;98100774	""
1807_Psoriasis_SIRIUS_v2	1122	0.0	RIUFKWHJUHBQAL	InChI=1S/C12H15NO4/c1-2-11(15)13-10(12(16)17)7-8-3-5-9(14)6-4-8/h3-6,10,14H,2,7H2,1H3,(H,13,15)(H,16,17)	C12H15NO4	1	-142.53143165061235	L-Tyrosine, N-(1-oxopropyl)-	CCC(=NC(CC1=CC=C(C=C1)O)C(=O)O)O		11413703;11845682;30051196	""
1807_Psoriasis_SIRIUS_v2	1144	0.0	
1807_Psoriasis_SIRIUS_v2	1143	0.0	OVPOPDUAZNNTPE	InChI=1S/C19H20O3/c20-16-7-1-13(2-8-16)19(14-3-9-17(21)10-4-14)15-5-11-18(22)12-6-15/h1-4,7-10,18,20-22H,5-6,11-12H2	C19H20O3	1	-124.88065252445668	4-[bis(4-hydroxyphenyl)methylene]cyclohexanol	C1=C(C=CC(=C1)O)C(=C2CCC(CC2)O)C3=CC=C(C=C3)O		11687976	""
1807_Psoriasis_SIRIUS_v2	1146	0.0	OCYWGBZEVKVWBQ	InChI=1S/C23H38O7/c1-2-3-6-9-17(26)12-13-20-19(21(27)14-22(20)28)10-7-4-5-8-11-23(29)30-18(15-24)16-25/h4,7,12-13,17-21,24-27H,2-3,5-6,8-11,14-16H2,1H3	C23H38O7	1	-149.2835414186949	2-glyceryl-PGD2	CCCCCC(C=CC1C(CC=CCCCC(=O)OC(CO)CO)C(CC1=O)O)O		10202724;24778486	CHEBI:(133979)
1807_Psoriasis_SIRIUS_v2	1141	0.0	
1807_Psoriasis_SIRIUS_v2	1149	0.0	UOALIJJTQGHCBM	InChI=1S/C32H66O10/c1-2-3-4-5-6-7-8-9-10-11-12-13-15-34-17-19-36-21-23-38-25-27-40-29-31-42-32-30-41-28-26-39-24-22-37-20-18-35-16-14-33/h33H,2-32H2,1H3	C32H66O10	1	-74.78840816489902	3,6,9,12,15,18,21,24,27-Nonaoxahentetracontan-1-ol	CCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO		81733;101363086	""
1807_Psoriasis_SIRIUS_v2	1150	0.0	
1807_Psoriasis_SIRIUS_v2	1159	0.0	ILTNBDBHEMTREX	InChI=1S/C33H68O11/c1-3-4-5-6-7-8-9-10-11-12-33(2)44-32-31-43-30-29-42-28-27-41-26-25-40-24-23-39-22-21-38-20-19-37-18-17-36-16-15-35-14-13-34/h33-34H,3-32H2,1-2H3	C33H68O11	1	-118.03118188821902	""	CCCCCCCCCCCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO		20307634	""
1807_Psoriasis_SIRIUS_v2	1148	0.0	BNLDMGLHHOTQLA	InChI=1S/C23H40O6/c1-3-4-7-10-18(25)13-14-21-20(22(27)15-23(21)28)12-9-6-5-8-11-19(26)16-29-17(2)24/h13-14,18,20-23,25,27-28H,3-12,15-16H2,1-2H3	C23H40O6	1	-140.87311542034928	""	CCCCCC(C=CC1C(CCCCCCC(=O)COC(=O)C)C(CC1O)O)O		70595512	""
1807_Psoriasis_SIRIUS_v2	1151	0.0	BTHHFYRSFRZFBT	InChI=1S/C10H19NO5/c1-6(11)9(14)7(10(15)16)4-2-3-5-8(12)13/h6-7,9,14H,2-5,11H2,1H3,(H,12,13)(H,15,16)	C10H19NO5	1	-150.2019871188486	""	CC(C(C(CCCCC(=O)O)C(=O)O)O)N			""
1807_Psoriasis_SIRIUS_v2	1157	0.0	PAWKNQDIXPJKSO	InChI=1S/C8H14O2/c1-3-7(9)5-6-8(10)4-2/h3-4,7-10H,1-2,5-6H2	C8H14O2	1	-97.72933770686416	1,7-Octadiene-3,6-diol	C=CC(CCC(C=C)O)O		10630606;102062998	""
1807_Psoriasis_SIRIUS_v2	1170	0.0	SWRMXKVSDSMPRX	InChI=1S/C30H54N6O4/c1-3-4-5-6-7-8-9-10-11-15-23-33-30(40)36-26(17-12-14-21-31)29(39)35-25-18-13-16-22-32-27(37)20-19-24(2)34-28(25)38/h13,18-20,24-26H,3-12,14-17,21-23,31H2,1-2H3,(H,32,37)(H,34,38)(H,35,39)(H2,33,36,40)	C30H54N6O4	1	-259.6615972181516	""	CCCCCCCCCCCCN=C(NC(CCCCN)C(=NC1C=CCCN=C(C=CC(C)N=C1O)O)O)O		90055436	""
1807_Psoriasis_SIRIUS_v2	1155	0.0	IWYNDBKXOUYGSQ	InChI=1S/C13H18O/c1-13(2)7-6-10-4-5-12(14-3)8-11(10)9-13/h4-5,8H,6-7,9H2,1-3H3	C13H18O	1	-141.31917653854785	Naphthalene, 1,2,3,4-tetrahydro-7-methoxy-2,2-dimethyl-	CC1(C)CCC2=CC=C(C=C2C1)OC		21636717	""
1807_Psoriasis_SIRIUS_v2	1154	0.0	APRURDPJQUWMGP	InChI=1S/C27H42/c1-19(2)9-8-10-20(3)23-14-15-24-22-13-12-21-11-6-7-17-26(21,4)25(22)16-18-27(23,24)5/h11,19-20,22-25H,8-10,12-18H2,1-5H3	C27H42	1	-80.56500012091331	""	CC(C)CCCC(C)C1CCC2C3CCC4=CC#CCC4(C)C3CCC12C			""
1807_Psoriasis_SIRIUS_v2	1163	0.0	KVWWIYGFBYDJQC	InChI=1S/C13H22O3/c1-3-4-5-6-11-10(7-8-12(11)14)9-13(15)16-2/h10-11H,3-9H2,1-2H3	C13H22O3	1	-106.08491908310354	Cepionate	CCCCCC1C(CCC1=O)CC(=O)OC		102861;1738122;1738124;1738125;1738127;54016344;57174084;129129463	HMDB:(31740);KNApSAcK:(226);Natural Products:(UNPD189385);CHEBI:(89741)
1807_Psoriasis_SIRIUS_v2	1162	0.0	
1807_Psoriasis_SIRIUS_v2	116	0.0	RZEMTQPULHSMGK	InChI=1S/C28H46N4O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-21-29-28(34)26-22-30-27(32-26)24-17-19-25(20-18-24)31-23(2)33/h17-20,26H,3-16,21-22H2,1-2H3,(H,29,34)(H,30,32)(H,31,33)	C28H46N4O2	1	-254.65546699771593	""	CCCCCCCCCCCCCCCCN=C(C1CNC(=N1)C2=CC=C(C=C2)N=C(C)O)O		44586636	""
1807_Psoriasis_SIRIUS_v2	1147	0.0	
1807_Psoriasis_SIRIUS_v2	1166	0.0	LEKCYKTWEXBOAZ	InChI=1S/C22H45NO2/c1-3-5-7-8-9-10-11-12-13-14-15-16-17-18-22(25)21(20-24)23-19-6-4-2/h17-18,21-25H,3-16,19-20H2,1-2H3	C22H45NO2	1	-103.47624882665342	""	CCCCCCCCCCCCCC=CC(C(CO)NCCCC)O		101918899	""
1807_Psoriasis_SIRIUS_v2	1164	0.0	CQJWZWGHDANNST	InChI=1S/C27H56O7/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-29-18-20-31-22-24-33-26-27-34-25-23-32-21-19-30-17-15-28/h28H,2-27H2,1H3	C27H56O7	1	-80.16481621090391	""	CCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO		10464010	""
1807_Psoriasis_SIRIUS_v2	1161	0.0	IQFLXCQCGPWINH	InChI=1S/C18H34O3/c1-2-3-4-11-14-17(19)15-12-9-7-5-6-8-10-13-16-18(20)21/h1,17,19H,2-16H2,(H,20,21)	C18H34O3	1	-43.376773704464675	""	[CH]CCCCCC(CCCCCCCCCCC(=O)O)O		58271402	""
1807_Psoriasis_SIRIUS_v2	1182	0.0	BWOYGAJJTBJKTQ	InChI=1S/C30H53NO12/c1-19(2)21(14-12-10-8-6-4-5-7-9-11-13-15-23(32)31-20(3)29(39)40)42-30-28(38)27(37)26(36)22(43-30)18-41-25(35)17-16-24(33)34/h19-22,26-28,30,36-38H,4-18H2,1-3H3,(H,31,32)(H,33,34)(H,39,40)	C30H53NO12	1	-268.85932347606564	""	CC(C)C(CCCCCCCCCCCCC(=NC(C)C(=O)O)O)OC1C(C(C(C(COC(=O)CCC(=O)O)O1)O)O)O		57342098;71697902;71721991;102341321;102341322;102443110	""
1807_Psoriasis_SIRIUS_v2	1176	0.0	ODCZJZWSXPVLAW	InChI=1S/C18H28O5/c1-12(8-13(2)9-14(3)10-17(20)21)6-4-5-7-16-15(11-19)18(22)23-16/h9-10,12,15-16,19H,4-8,11H2,1-3H3,(H,20,21)	C18H28O5	1	-142.7282945926913	Hymeglusin	CC(CCCCC1C(CO)C(=O)O1)CC(=CC(=CC(=O)O)C)C		160173;6440895;10471501;54144091;124412494;124412495;124514923	Natural Products:(UNPD164109 UNPD79541 UNPD112363 UNPD198835 UNPD213921)
1807_Psoriasis_SIRIUS_v2	1180	0.0	RTEQXOHPGFRTDY	InChI=1S/C8H16O3/c1-3-5-7(8(9)10)6-11-4-2/h7H,3-6H2,1-2H3,(H,9,10)	C8H16O3	1	-79.05387617521683	""	CCCC(COCC)C(=O)O		17763975	""
1807_Psoriasis_SIRIUS_v2	1167	0.0	CAMHNIMBNFZVRN	InChI=1S/C12H16O4/c1-2-3-4-5-6-9-7-10(8-11(13)14)16-12(9)15/h7-8H,2-6H2,1H3,(H,13,14)	C12H16O4	1	-145.51856556183864	""	CCCCCCC1=CC(=CC(=O)O)OC1=O		121013876	""
1807_Psoriasis_SIRIUS_v2	1172	0.0	JEAFHKBFRSGCJQ	InChI=1S/C10H14N4O/c1-4-5-8-9(14-7(3)15)10(11)13-6(2)12-8/h4H,1,5H2,2-3H3,(H,14,15)(H2,11,12,13)	C10H14N4O	1	-152.82838904098253	""	C=CCC1=C(C(=N)NC(=N1)C)N=C(C)O		70422699	""
1807_Psoriasis_SIRIUS_v2	1173	0.0	XBPCUCUWBYBCDP	InChI=1S/C12H23N/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h11-13H,1-10H2	C12H23N	1	-27.926731792325338	Dicha	C1CCC(CC1)NC2CCCCC2		7582;3770554;10511663;57164717	Natural Products:(UNPD19406);CHEBI:(34694);HSDB:(101-83-7);KEGG:(C14686);Plantcyc:(CPD0-1376);Biocyc:(CPD0-1376)
1807_Psoriasis_SIRIUS_v2	1189	0.0	
1807_Psoriasis_SIRIUS_v2	1187	0.0	GRNWDCZLIBZDSJ	InChI=1S/C22H42O3Se/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-22(24)25-21-19-26-18-20(21)23/h20-21,23H,2-19H2,1H3	C22H42O3Se	1	-131.67035920134282	""	CCCCCCCCCCCCCCCCCC(=O)OC1C[Se]CC1O		102162494	""
1807_Psoriasis_SIRIUS_v2	1158	0.0	COBAPHZVQCYQFU	InChI=1S/C15H22N2O4/c1-12-8-10-13(11-9-12)21-17-15(19)7-5-3-2-4-6-14(18)16-20/h8-11,20H,2-7H2,1H3,(H,16,18)(H,17,19)	C15H22N2O4	1	-204.69255161421765	""	CC1=CC=C(C=C1)ON=C(CCCCCCC(=NO)O)O		25221669	""
1807_Psoriasis_SIRIUS_v2	1197	0.0	RQHUOQKOISSCLV	InChI=1S/C22H42N6O3/c1-5-22(6-2,28-18(29)15(3)4)20(31)27-17(13-10-14-25-21(23)24)19(30)26-16-11-8-7-9-12-16/h15-17H,5-14H2,1-4H3,(H,26,30)(H,27,31)(H,28,29)(H4,23,24,25)	C22H42N6O3	1	-270.75705772059047	""	CCC(CC)(C(=NC(CCCNC(=N)N)C(=NC1CCCCC1)O)O)N=C(C(C)C)O		54766919	""
1807_Psoriasis_SIRIUS_v2	1188	0.0	
1807_Psoriasis_SIRIUS_v2	1192	0.0	GPMURJVLYLTUHW	InChI=1S/C28H50/c1-8-11-22-14-15-23-25-17-16-24(21(5)13-10-12-20(3)4)28(25,7)19-18-26(23)27(22,6)9-2/h14,20-21,23-26H,8-13,15-19H2,1-7H3	C28H50	1	-91.29852470942946	6-ethyl-3a,6-dimethyl-3-(6-methylheptan-2-yl)-7-propyl-2,3,4,5,5a,9,9a,9b-octahydro-1H-cyclopenta[a]naphthalene	CCCC1=CCC2C3CCC(C(C)CCCC(C)C)C3(C)CCC2C1(C)CC		22965489	""
1807_Psoriasis_SIRIUS_v2	1174	0.0	
1807_Psoriasis_SIRIUS_v2	1199	0.0	HMIKZWQFAPJWJC	InChI=1S/C13H24O5/c14-11(7-3-1-5-9-12(15)16)8-4-2-6-10-13(17)18/h11,14H,1-10H2,(H,15,16)(H,17,18)	C13H24O5	1	-74.41147829618733	""	C(CCC(CCCCCC(=O)O)O)CCC(=O)O		57324283	""
1807_Psoriasis_SIRIUS_v2	1193	0.0	LOIYMIARKYCTBW	InChI=1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5/h1-4H,(H,7,8)(H,9,10)	C6H6N2O2	1	-99.40341628140213	urocanate	C(=CC(=O)O)C1=CN=CN1		1178;736715;1549103;5460052;5460648;5461073;53442268;71310808	HMDB:(62562);Natural Products:(UNPD89821 UNPD160594 UNPD219976);CHEBI:(27247 27248 30817 30819 17771 30818);KEGG:(C00785);Plantcyc:(UROCANATE)
